WLK_ID,area,Melton,Elevation,Circularit,Relief_rat,Elongation,Form_facto,h_mean,forest,artifical,extent,pulse,rel_years,DFLOOD,DFLOW,FST,eco_unit,patchdensity
105672,15.3271446633,0.221015397674,0.570494046726,0.430514822531,0.0914732925045,0.467010709181,0.171294555994,867.7947102452667,0.7924295774647887,0,0.10953121528549212,0.6298399819697995,0.8064516129032258,0,0,4,5,0.9134121395436572
106391,2.64627137143,0.581266299258,0.49680005893,0.496432387553,0.447251668885,0.868224196488,0.59204354631,1166.872203448149,0.8258217553371738,0,0.23389413212966761,0.7352046783625731,0.5483870967741935,0,0,1,4,2.2673411596323554
103244,0.186920627235,0.55713331023,0.564007526317,0.509621071757,0.412613391879,0.835678547507,0.548489589136,468.5561380250759,0.10900473933649289,0,0,0,0,0,0,1,4,16.049593051217112
103895,1.42965639582,0.615789293341,0.546112632282,0.436697542122,0.27081732992,0.496248694926,0.193414325085,901.2123134814822,0.48677581863979846,0.005667506297229219,0.054333764553686936,0.9809523809523811,0.0967741935483871,0,1,0,2,7.694156464561397
109842,5.06456859794,0.872296363541,0.500756584926,0.519211969476,0.385190008497,0.498271458105,0.194994293877,2345.2154562663136,0.1608441212981025,0,0.037486218302094816,0.9784313725490198,0.0967741935483871,1,0,0,1,1.1847011021709695
140015,0.719125737335,0.736938436853,0.478468574754,0.484777970346,0.40265273606,0.616530413157,0.298537499812,994.6632149942266,0.7018867924528301,0,0.021505376344086023,0.9666666666666668,0.06451612903225806,1,0,0,2,2.781154805294242
155129,0.977864668576,0.640803984831,0.72737838994,0.526460437285,0.31525946618,0.555134209973,0.242039286603,885.4024057379548,0.6528925619834711,0,0.1659634317862166,0.9197740112994353,0.22580645161290322,0,0,1,4,5.113181977707786
109798,2.76637568627,1.13618061866,0.400400605772,0.473483159599,0.565586322362,0.561702789916,0.247800993539,2414.3904116454364,0.2072336265884653,0,0.04559748427672956,0.9770114942528736,0.0967741935483871,0,1,0,1,2.5303866118915836
110457,4.17781725755,0.542309460797,0.581359754491,0.417712092867,0.222881244529,0.463747308951,0.168908959393,1267.110700737309,0.40185504745470235,0,0.06333870101986044,0.7836158192090397,0.3225806451612903,1,0,0,2,6.462704885237998
104861,0.828746107919,0.653928457917,0.565913394775,0.372589084746,0.237950558583,0.410593008842,0.132407620865,976.1604164805028,0.659041394335512,0,0.2115702479338843,0.8526041666666668,0.22580645161290322,0,0,1,2,4.826568670161347
108271,27.3451309119,0.367579906595,0.373108747892,0.483727493808,0.168505891032,0.517271302271,0.210148672541,2141.0433744278225,0.3078542297066176,0,0.08247863247863248,0.5708117443868741,0.6774193548387096,2,0,0,1,0.6948220530087723
104201,0.378941944301,1.32910506454,0.594660387981,0.163598367384,0.3337006036,0.283304021025,0.0630369741977,1337.8023342880906,0.29904306220095694,0,0.592,0.945045045045045,0.16129032258064516,0,4,0,2,21.11141329249492
104202,0.227620736671,1.69010131816,0.556713165512,0.103675644161,0.72561343504,0.484448520727,0.184325384964,1376.905108425457,0.2134387351778656,0,0.1111111111111111,0.988888888888889,0.06451612903225806,0,2,0,2,39.539455550609524
106890,4.4943048314,0.337822675206,0.611871322264,0.618675807998,0.178099214095,0.594878489842,0.277937030106,1086.2184918316755,0.6792792792792792,0,0.022104332449160036,0.9333333333333336,0.1935483870967742,0,2,1,5,2.44754203656752
232299,0.514627116795,0.554371528338,0.594845332543,0.386411493975,0.232956633788,0.474164705376,0.176582771682,1026.0929114906567,0.5852372583479789,0,0.04804804804804805,0.9500000000000002,0.0967741935483871,1,0,0,4,5.8294635126952326
104954,4.15859570633,0.616570582299,0.568546543689,0.469911224129,0.27202366959,0.497827581358,0.194647033848,1218.1328420471943,0.7428077006272983,0,0.20093185789167153,0.7903381642512078,0.4838709677419355,0,0,1,2,3.606986843459626
110222,1.95485979485,0.523435224498,0.414149718533,0.33235025231,0.305001656084,0.657497811664,0.339530274669,926.9583121187546,0.7780330882352942,0.006433823529411764,0.0661547548730065,0.8880952380952382,0.25806451612903225,0,0,1,2,2.0461825500416144
102715,1.15164899394,0.205507820561,0.709496267699,0.437768234554,0.0819343768588,0.449876037146,0.158955515979,560.2816695028276,0.30557737627651216,0.004713275726630008,0.12596401028277635,0.978231292517007,0.0967741935483871,0,0,1,7,7.814881137706175
104016,2.73063801383,0.813423719723,0.459013771221,0.439193279154,0.368333025302,0.510950568844,0.205044278496,1568.212671143623,0.4728350345735924,0,0.2416434540389972,0.7661863592699328,0.4838709677419355,0,0,4,1,5.493221702777426
105991,9.06017465434,0.245482396162,0.564690100506,0.725132061694,0.151192053645,0.694966181815,0.379330029344,1056.6535580969373,0.818127668023429,0,0.15155927678679773,0.6766479850547105,0.7741935483870968,1,0,4,3,0.8829851857400832
106568,1.40077405741,0.733820257842,0.490740141558,0.433044994174,0.340657311033,0.523821206598,0.215504346857,1152.6971116864277,0.8351507376523413,0,0.1835637480798771,0.8463040446304045,0.2903225806451613,0,0,2,4,3.5694550263479954
104394,2.20888800211,0.640590859979,0.504991889247,0.646699971034,0.350438186197,0.617285030687,0.299268751655,1258.657146689946,0.6799674267100977,0,0.40479041916167663,0.7151873767258384,0.5806451612903226,0,1,0,2,2.7162988772036467
107471,2.21662184838,0.783106275691,0.664995729089,0.540848456307,0.585475307523,0.84361236829,0.55895360058,1143.9467243095496,0.7025162337662337,0.002435064935064935,0.22876949740034663,0.5784511784511787,0.7419354838709677,1,0,1,4,4.060232468870401
106697,0.676433387408,0.327623345509,0.722939413149,0.489440794686,0.230937048233,0.79537846649,0.496864009269,752.0465715129385,0.48221343873517786,0,0,0,0,0,0,1,4,4.4350265020116595
104981,11.0132852895,0.340999649161,0.699087027086,0.471752616332,0.188214985897,0.622809640842,0.304649545586,1056.1831402193473,0.7670528720626631,2.4477806788511747e-4,0.13200723327305605,0.6453934998656998,0.8387096774193549,0,0,3,4,2.5423839720827925
102973,0.363982012812,0.67781603087,0.587733359257,0.462223903101,0.398074307107,0.662685352128,0.344909076804,594.3749544899957,0.7655860349127181,0.0024937655860349127,0.09771986970684039,0.9444444444444446,0.12903225806451613,1,1,1,7,5.494777020844209
102815,56.7003846207,0.158653788759,0.787674898823,0.385917360887,0.0810809637467,0.576664894394,0.261178190547,774.033304869295,0.7600932415717865,3.647204338587422e-4,0.1388187678634761,0.31328524195972346,1,0,0,5,4,2.204570583360124
110010,0.327326713812,1.70890666458,0.585540726133,0.268843791174,0.581431479441,0.383915155867,0.11576050046,1422.6061545662258,0.7010869565217391,0,0.3372093023255814,0.9578544061302683,0.12903225806451613,0,0,1,1,12.220206390784831
104064,0.265027222764,1.22694645384,0.733224846464,0.155760317892,0.497752807907,0.457765615645,0.164579681595,1035.8401272614256,0.33447098976109213,0,0.05102040816326531,1.0000000000000002,0.03225806451612903,0,0,1,2,11.31959188460962
109404,0.633672434802,1.10468834072,0.414344268579,0.37832701865,0.299673079537,0.306099781652,0.0735895116634,1553.975772744678,0.9379407616361072,0,0.045112781954887216,0.957777777777778,0.12903225806451613,0,0,1,1,3.156204831010092
110364,0.91611407212,0.692397763834,0.512616487992,0.452707892922,0.361868493249,0.589725863281,0.273143098061,1188.1828334917557,0.5972359328726555,0,0.05785123966942149,0.942857142857143,0.16129032258064516,1,0,0,2,2.1831342415380166
109708,5.58534381779,0.635332789603,0.40695783801,0.564360960598,0.290744083017,0.51637436569,0.209420518428,2357.4396893147605,0.0781601801222258,0,0.024691358024691357,0.988888888888889,0.06451612903225806,0,1,0,1,1.7904000767417008
140415,2.10633982972,0.544175564718,0.567377105079,0.632487826057,0.32598044875,0.675939110644,0.358843458159,1054.421269162795,0.4356562633604104,0,0.2757605495583906,0.8083036773428234,0.45161290322580644,1,0,0,2,3.798057600735517
107811,0.824628914729,0.640104920341,0.490946124346,0.38697079679,0.247350921642,0.436031060024,0.149322322018,985.9206361801967,0.882803943044907,0,0.3002481389578164,0.934710743801653,0.2903225806451613,0,0,1,1,3.6380000099631458
311061,1.00045828692,0.514111923813,0.538978670697,0.449441660233,0.34463028526,0.75639878444,0.449357014921,665.1303465697142,0.5369369369369369,9.009009009009009e-4,0.016778523489932886,1.0000000000000002,0.03225806451612903,0,0,1,4,7.9963353840855405
102745,0.531299070489,0.159157064747,0.460956767247,0.437852344337,0.180685300895,1.28100835269,1.28882456286,523.0601310407249,0.47715736040609136,0,0.0070921985815602835,1.0000000000000002,0.03225806451612903,0,0,1,7,11.293074528584599
1774935,0.837020201321,1.18865509365,0.40078464825,0.275770520577,0.45697974587,0.43380660023,0.147802640266,2071.171035684829,0.1457663451232583,0,0.2426470588235294,0.9393939393939396,0.12903225806451613,0,1,0,1,5.973571476660793
109129,1.66945753214,0.995874328133,0.405591068493,0.46244737896,0.433760931147,0.491474460561,0.189710684358,2145.354312997494,0.19137466307277629,0,0.059154929577464786,0.9650793650793652,0.0967741935483871,0,1,1,1,1.1979939360519658
102392,12.3866267557,0.0784520507236,0.506628704522,0.616876155854,0.0423874690084,0.609660761367,0.291921693359,616.6118269748874,0.2774427896839811,0.003995641118779513,0.05289342759884787,0.7386138613861386,0.45161290322580644,0,0,1,9,5.812720559039005
103186,8.54033138045,0.258878848507,0.600153456983,0.52303494405,0.152431660933,0.664406194616,0.346702702778,606.3048153393889,0.5707060063224447,5.268703898840885e-4,0.03471196454948301,0.8145390070921987,0.3225806451612903,0,0,2,4,3.7469272062735675
107279,0.803484542956,0.680013978539,0.743365669804,0.467297694192,0.169250164794,0.280844756149,0.0619473196403,943.3493498393467,0.6607142857142857,0,0.15033783783783783,0.8876404494382023,0.22580645161290322,0,0,1,4,8.712053095940304
110157,0.158165056912,0.731061221671,0.490836089212,0.327854382464,0.31435290547,0.485197763379,0.184895977007,918.8665980849155,0.6453488372093024,0,0.11711711711711711,0.9384615384615387,0.0967741935483871,0,0,1,2,18.96752707944298
110481,1.35927881809,0.35928178775,0.569877470753,0.663430905272,0.187541487982,0.58900260247,0.272473524052,939.7889970735355,0.5656765676567657,0,0.16802800466744458,0.8634259259259259,0.25806451612903225,1,0,1,2,10.29957931638499
109065,1.40829607148,0.524386266472,0.734855454486,0.646432440624,0.0798449776549,0.171811153616,0.0231842253321,936.7421553618467,0.6372360844529751,6.397952655150352e-4,0.19578313253012047,0.7996581196581198,0.45161290322580644,2,0,0,2,9.231013466037792
106923,11.5658198731,0.245748205722,0.555047259668,0.593122991325,0.129477146733,0.594508165623,0.277591094664,796.3877489277334,0.7515750175001944,0,0.07647728448721929,0.6919260261614796,0.5806451612903226,1,0,0,5,1.296924918819398
1178770,1.22641502217,1.12461032067,0.54631215528,0.611990222963,0.617625317869,0.619695132568,0.301610218529,1510.6622164557962,0.3713235294117647,7.352941176470588e-4,0.019801980198019802,0.9933333333333335,0.06451612903225806,1,0,0,2,8.969231297034154
107659,1.16532937434,0.541721574762,0.554985380881,0.549078745293,0.250748955735,0.522297635914,0.214252550991,929.8714261099009,0.8223076923076923,0,0.11225444340505145,0.848888888888889,0.2903225806451613,0,0,1,6,4.290632425559355
101410,0.401664591092,0.508956776568,0.422689362414,0.506228389687,0.286322942819,0.634790337043,0.316483079456,658.7139102671237,0.7874720357941835,0,0,0,0,0,0,1,5,4.979278841987608
299541,8.89275098585,0.631774316641,0.395907497141,0.462183294207,0.325523794384,0.58140107678,0.265485951547,2030.1133283448376,0.16644770085901972,0,0.100789313904068,0.9072289156626507,0.25806451612903225,1,0,1,2,1.7992182650182085
107967,2.21302652453,0.808454761697,0.527928509738,0.352631018244,0.478218565926,0.667460806313,0.349897966809,1099.5588226256104,0.8694410444716443,0.009383924928600572,0.07273580478648521,0.8972043010752689,0.25806451612903225,0,1,0,3,4.518698664094769
105907,0.249979881391,0.792695614382,0.483449506696,0.469687313966,0.408662900426,0.581719760826,0.265777073556,771.0877261813596,0.3776978417266187,0,0.047619047619047616,1.0000000000000002,0.03225806451612903,0,0,1,5,16.001287694602496
101621,12.1703595935,0.117822938912,0.655423886316,0.563034545225,0.0377962290966,0.361970919256,0.102905181455,634.6618165362561,0.330374972265365,0.014865764366540937,0.041638683680322364,0.7777777777777779,0.41935483870967744,0,0,4,5,4.683509929356797
309141,0.643716944533,1.05610714507,0.513342464705,0.495893631567,0.540816355965,0.577825755789,0.262230784014,939.028250160059,0.950207468879668,0,0.13537117903930132,0.9003584229390683,0.1935483870967742,1,1,1,4,3.106955653390402
103983,5.72560828753,0.634205347077,0.473061926541,0.553222525061,0.327811669877,0.583243046947,0.267170818892,1581.3796632925446,0.46983231468421877,0,0.16544362908605736,0.701747311827957,0.6129032258064516,0,0,1,1,4.191694365866843
105366,29.3991619672,0.235283023843,0.400830418569,0.248453034319,0.0713596914604,0.342229489825,0.091986636914,1219.1187059210242,0.647040831931488,0,0.12200425431340109,0.591811959188945,0.9032258064516129,1,0,1,5,2.3129911007621953
107482,5.1277159745,0.389027303747,0.466162520338,0.436234567566,0.175335228248,0.508562296033,0.203131932256,1176.6971013917514,0.9042944785276074,0.0010517090271691498,0.10331459585190929,0.6649155722326456,0.6129032258064516,0,0,4,2,0.5850558055319216
106502,1.50654666337,0.53634464176,0.535068732002,0.424235280526,0.211131660773,0.444185601909,0.154959724397,1023.7151064412386,0.9016686531585221,0,0.04560475875743556,0.8531400966183577,0.2903225806451613,0,0,1,3,1.3275393644470277
103345,0.612302775822,0.45749961884,0.581460205262,0.431136043872,0.191678275987,0.472756182742,0.175535239417,716.0665731991039,0.34411764705882353,0,0.038461538461538464,0.977777777777778,0.06451612903225806,0,0,1,4,8.165894713261155
107284,1.5863257511,0.591534005603,0.685331656782,0.554588019793,0.31151489994,0.594229444129,0.277330871265,1064.8874505494202,0.5688385269121813,0,0.13247011952191234,0.948370927318296,0.16129032258064516,0,1,1,4,3.782325285862278
102545,0.147750975645,0.547316480668,0.647482663852,0.289827548608,0.14700914209,0.303082511063,0.0721458965772,578.6739575935133,0.4666666666666667,0,0,0,0,1,0,0,4,20.3044344506264
102534,0.523397838836,0.516653793845,0.445873861799,0.380437353315,0.221751465706,0.484308326304,0.184218716656,707.3036933132087,0.7887563884156729,0.0017035775127768314,0.04535637149028078,0.9682539682539685,0.0967741935483871,0,0,2,4,7.642370111607107
100014,3.21400815649,0.225855115547,0.474919779653,0.609222240945,0.137693258685,0.687919793953,0.371676834001,802.4317537808325,0.808617795187465,0.0013989927252378287,0.13114186851211074,0.7549692172383465,0.5483870967741935,0,1,0,5,0.6222759565688809
110409,0.377146653367,0.707454489171,0.606049009367,0.170521556596,0.232416114036,0.370700172505,0.107928330111,821.4049892881841,0.49760765550239233,0,0.20673076923076922,0.8899224806201551,0.1935483870967742,1,0,0,2,7.95446538691863
107670,0.243639328764,0.7326995683,0.552539930825,0.279344492772,0.562781424159,0.866700162146,0.589966887354,978.8180383752893,0.8333333333333334,0,0.15555555555555556,0.9295238095238096,0.16129032258064516,0,0,5,6,12.313282979473051
105340,0.11589948276,1.01709223305,0.509916916098,0.562102391103,0.691024169922,0.766633793835,0.4616,1021.6943693161011,0.421875,0,0.14814814814814814,1.0000000000000002,0.03225806451612903,0,2,0,5,17.25633240436042
104918,0.967279713062,0.546531603476,0.513523565703,0.5330668713,0.256860954714,0.530319835662,0.220884694682,1007.4206757785222,0.7625698324022346,0,0.23076923076923078,0.7544973544973547,0.45161290322580644,1,0,0,3,3.101481360033143
102924,1.04527064106,0.261766546707,0.597324986979,0.409301843618,0.104954466866,0.452420049068,0.160758359765,627.2624488487376,0.578719723183391,0.00865051903114187,0.14499252615844543,0.9402061855670104,0.16129032258064516,0,0,1,4,6.6968302036124925
107302,0.424263468481,1.07300739427,0.603872649017,0.268620389717,0.343986216538,0.361737377191,0.10277243634,1105.8004200503701,0.5831578947368421,0,0.039711191335740074,0.9454545454545457,0.12903225806451613,0,0,1,4,9.428103754304583
105881,0.511279956075,0.583659757745,0.601079343325,0.595257081151,0.533026456374,1.03049069411,0.83402300458,606.2402181456872,0.7438162544169611,0,0.0332541567695962,1.0000000000000002,0.03225806451612903,0,3,2,4,5.867626853652617
105106,1.03194587439,0.759671834259,0.608057967644,0.314777283242,0.294948154713,0.438101477693,0.150743750892,1147.0410639089305,0.8216783216783217,0.0034965034965034965,0.08085106382978724,0.8526315789473685,0.22580645161290322,0,0,1,1,1.9380861435026642
104569,0.648784264521,0.510825415605,0.477965335216,0.37619060584,0.231412101663,0.511173850309,0.205223523193,797.1203595429741,0.9749303621169917,0.001392757660167131,0.11142857142857143,0.9059829059829061,0.22580645161290322,0,0,1,3,4.624033232703188
110493,17.3285491473,0.389911874274,0.44981570459,0.528805316119,0.226343484417,0.655023068736,0.336979182237,1939.2082594337921,0.189651596847781,0,0.011755057408419901,0.8930232558139535,0.16129032258064516,0,1,1,2,3.6933270902239377
103372,1.46002004349,0.632678818502,0.548883257655,0.707371248905,0.372821460886,0.66492500967,0.347244373859,834.5778891225962,0.9913846153846154,0,0.0893854748603352,0.8578703703703704,0.22580645161290322,0,0,1,4,1.369844207905012
104475,0.89103132411,0.881720816193,0.61853835013,0.398139037391,0.341795064433,0.437411052386,0.150268996546,1041.1932163871113,0.7366834170854272,0,0.21964529331514324,0.8004140786749483,0.3870967741935484,1,0,3,2,6.733770000727029
109615,9.68907051566,0.548921663529,0.472856720748,0.628117469456,0.289724900971,0.59556684344,0.278580622532,1801.6536158389245,0.253063497957668,7.426661715558856e-4,0.12362435803374908,0.7754698318496539,0.41935483870967744,1,0,0,1,4.437990200453292
109791,4.36153789327,0.856540838118,0.392397268327,0.418570374804,0.391734021825,0.516057716806,0.209163757265,2420.7252261632257,0.13553038105046344,0,0.0790273556231003,0.9833333333333335,0.06451612903225806,0,2,0,1,1.1463846290812165
